school_osm_id,school_osm_type,school_name,place_osm_id,place_admin_level,place_place,place_name,lon,lat,bbox
728804239,way,Гимназия г. Быхова,-70586,6,,Быховский район,30.228041258911958,53.52372178678028,"30.2265671,53.52232889912166,30.2292895,53.52527719912198"
728804239,way,Гимназия г. Быхова,-59162,4,,Могилёвская область,30.228041258911958,53.52372178678028,"30.2265671,53.52232889912166,30.2292895,53.52527719912198"
728804239,way,Гимназия г. Быхова,-59065,2,,Беларусь,30.228041258911958,53.52372178678028,"30.2265671,53.52232889912166,30.2292895,53.52527719912198"
729804688,way,Прилепский учебно-педагогический комплекс детский сад - средняя школа,-8144283,8,,Озерицко-Слободской сельский Совет,27.836852747793554,54.07529172690118,"27.835844499999997,54.07461809919778,27.8377435,54.07582519919797"
729804688,way,Прилепский учебно-педагогический комплекс детский сад - средняя школа,-7566145,10,village,Прилепы,27.836852747793554,54.07529172690118,"27.835844499999997,54.07461809919778,27.8377435,54.07582519919797"
729804688,way,Прилепский учебно-педагогический комплекс детский сад - средняя школа,-69554,6,,Смолевичский район,27.836852747793554,54.07529172690118,"27.835844499999997,54.07461809919778,27.8377435,54.07582519919797"
729804688,way,Прилепский учебно-педагогический комплекс детский сад - средняя школа,-59752,4,,Минская область,27.836852747793554,54.07529172690118,"27.835844499999997,54.07461809919778,27.8377435,54.07582519919797"
729804688,way,Прилепский учебно-педагогический комплекс детский сад - средняя школа,-59065,2,,Беларусь,27.836852747793554,54.07529172690118,"27.835844499999997,54.07461809919778,27.8377435,54.07582519919797"
730150338,way,Средняя общеобразовательная школа №2,-5602690,8,town,Жабинка,23.986373480821975,52.19173933635074,"23.985147,52.19097279910303,23.9876786,52.192503499102926"
730150338,way,Средняя общеобразовательная школа №2,-71099,6,,Жабинковский район,23.986373480821975,52.19173933635074,"23.985147,52.19097279910303,23.9876786,52.192503499102926"
730150338,way,Средняя общеобразовательная школа №2,-59189,4,,Брестская область,23.986373480821975,52.19173933635074,"23.985147,52.19097279910303,23.9876786,52.192503499102926"
730150338,way,Средняя общеобразовательная школа №2,-59065,2,,Беларусь,23.986373480821975,52.19173933635074,"23.985147,52.19097279910303,23.9876786,52.192503499102926"
730199311,way,Средняя школа №4,-6722171,8,town,Кобрин,24.378074410658424,52.23013802357826,"24.3798891,52.23123179910048,24.376171999999997,52.22878459910063"
730199311,way,Средняя школа №4,-71101,6,,Кобринский район,24.378074410658424,52.23013802357826,"24.3798891,52.23123179910048,24.376171999999997,52.22878459910063"
730199311,way,Средняя школа №4,-59189,4,,Брестская область,24.378074410658424,52.23013802357826,"24.3798891,52.23123179910048,24.376171999999997,52.22878459910063"
730199311,way,Средняя школа №4,-59065,2,,Беларусь,24.378074410658424,52.23013802357826,"24.3798891,52.23123179910048,24.376171999999997,52.22878459910063"
730228872,way,СШ №6,-5598676,8,town,Светлогорск,29.738410996431053,52.630740602163065,"29.7408914,52.63158929908509,29.736581800000003,52.62918189908514"
730228872,way,СШ №6,-59161,4,,Гомельская область,29.738410996431053,52.630740602163065,"29.7408914,52.63158929908509,29.736581800000003,52.62918189908514"
730228872,way,СШ №6,-59137,6,,Светлогорский район,29.738410996431053,52.630740602163065,"29.7408914,52.63158929908509,29.736581800000003,52.62918189908514"
730228872,way,СШ №6,-59065,2,,Беларусь,29.738410996431053,52.630740602163065,"29.7408914,52.63158929908509,29.736581800000003,52.62918189908514"
730663975,way,Ректянская школа,-8140432,8,,Свенский сельский Совет,30.711089938210023,53.2935767283125,"30.7106736,53.29337609910242,30.7114971,53.29377849910243"
730663975,way,Ректянская школа,-7589499,10,village,Ректа,30.711089938210023,53.2935767283125,"30.7106736,53.29337609910242,30.7114971,53.29377849910243"
730663975,way,Ректянская школа,-70589,6,,Славгородский район,30.711089938210023,53.2935767283125,"30.7106736,53.29337609910242,30.7114971,53.29377849910243"
730663975,way,Ректянская школа,-59162,4,,Могилёвская область,30.711089938210023,53.2935767283125,"30.7106736,53.29337609910242,30.7114971,53.29377849910243"
730663975,way,Ректянская школа,-59065,2,,Беларусь,30.711089938210023,53.2935767283125,"30.7106736,53.29337609910242,30.7114971,53.29377849910243"
731776056,way,Озаричская Средняя школа,-8087908,8,,Озаричский сельский Совет,29.2619202892638,52.46415322865214,"29.2607625,52.46343279908931,29.263080099999993,52.46484019908926"
731776056,way,Озаричская Средняя школа,-7443602,10,village,Озаричи,29.2619202892638,52.46415322865214,"29.2607625,52.46343279908931,29.263080099999993,52.46484019908926"
731776056,way,Озаричская Средняя школа,-70814,6,,Калинковичский район,29.2619202892638,52.46415322865214,"29.2607625,52.46343279908931,29.263080099999993,52.46484019908926"
731776056,way,Озаричская Средняя школа,-59161,4,,Гомельская область,29.2619202892638,52.46415322865214,"29.2607625,52.46343279908931,29.263080099999993,52.46484019908926"
731776056,way,Озаричская Средняя школа,-59065,2,,Беларусь,29.2619202892638,52.46415322865214,"29.2607625,52.46343279908931,29.263080099999993,52.46484019908926"
731888012,way,,-8144313,8,,Елизовский сельский Совет,29.00332743827266,53.39823483504458,"29.001628600000004,53.397547899110315,29.004923399999996,53.39903739911043"
731888012,way,,-6722716,10,village,Елизово,29.00332743827266,53.39823483504458,"29.001628600000004,53.397547899110315,29.004923399999996,53.39903739911043"
731888012,way,,-59753,6,,Осиповичский район,29.00332743827266,53.39823483504458,"29.001628600000004,53.397547899110315,29.004923399999996,53.39903739911043"
731888012,way,,-59162,4,,Могилёвская область,29.00332743827266,53.39823483504458,"29.001628600000004,53.397547899110315,29.004923399999996,53.39903739911043"
731888012,way,,-59065,2,,Беларусь,29.00332743827266,53.39823483504458,"29.001628600000004,53.397547899110315,29.004923399999996,53.39903739911043"
731944056,way,Гимназия г. Дрогичина,-5602445,8,town,Дрогичин,25.164936443486273,52.185809890737794,"25.166167999999995,52.1865881991033,25.163763699999997,52.18503949910343"
731944056,way,Гимназия г. Дрогичина,-71105,6,,Дрогичинский район,25.164936443486273,52.185809890737794,"25.166167999999995,52.1865881991033,25.163763699999997,52.18503949910343"
731944056,way,Гимназия г. Дрогичина,-59189,4,,Брестская область,25.164936443486273,52.185809890737794,"25.166167999999995,52.1865881991033,25.163763699999997,52.18503949910343"
731944056,way,Гимназия г. Дрогичина,-59065,2,,Беларусь,25.164936443486273,52.185809890737794,"25.166167999999995,52.1865881991033,25.163763699999997,52.18503949910343"
731944058,way,Средняя школа №1,-5602445,8,town,Дрогичин,25.157473919110416,52.1881939480831,"25.158875599999995,52.18904339910314,25.155296,52.187103599103295"
731944058,way,Средняя школа №1,-71105,6,,Дрогичинский район,25.157473919110416,52.1881939480831,"25.158875599999995,52.18904339910314,25.155296,52.187103599103295"
731944058,way,Средняя школа №1,-59189,4,,Брестская область,25.157473919110416,52.1881939480831,"25.158875599999995,52.18904339910314,25.155296,52.187103599103295"
731944058,way,Средняя школа №1,-59065,2,,Беларусь,25.157473919110416,52.1881939480831,"25.158875599999995,52.18904339910314,25.155296,52.187103599103295"
731968422,way,Гимназия 1,-6722510,8,town,Копыль,27.079831495115503,53.14920212837286,"27.0785231,53.14776209909379,27.080960100000002,53.150459299093924"
731968422,way,Гимназия 1,-71132,6,,Копыльский район,27.079831495115503,53.14920212837286,"27.0785231,53.14776209909379,27.080960100000002,53.150459299093924"
731968422,way,Гимназия 1,-59752,4,,Минская область,27.079831495115503,53.14920212837286,"27.0785231,53.14776209909379,27.080960100000002,53.150459299093924"
731968422,way,Гимназия 1,-59065,2,,Беларусь,27.079831495115503,53.14920212837286,"27.0785231,53.14776209909379,27.080960100000002,53.150459299093924"
732138293,way,Заболотский детский сад - базовая школа,-8139701,8,,Станьковский сельский Совет,27.26991702501273,53.674604898209466,"27.268526399999995,53.67401379913837,27.2712395,53.67503859913851"
732138293,way,Заболотский детский сад - базовая школа,-7536330,10,village,Заболотье,27.26991702501273,53.674604898209466,"27.268526399999995,53.67401379913837,27.2712395,53.67503859913851"
732138293,way,Заболотский детский сад - базовая школа,-70563,6,,Дзержинский район,27.26991702501273,53.674604898209466,"27.268526399999995,53.67401379913837,27.2712395,53.67503859913851"
732138293,way,Заболотский детский сад - базовая школа,-59752,4,,Минская область,27.26991702501273,53.674604898209466,"27.268526399999995,53.67401379913837,27.2712395,53.67503859913851"
732138293,way,Заболотский детский сад - базовая школа,-59065,2,,Беларусь,27.26991702501273,53.674604898209466,"27.268526399999995,53.67401379913837,27.2712395,53.67503859913851"
732160281,way,,-7975909,8,,Кохановский сельский Совет,30.005643153001362,54.46304766307869,"30.0067735,54.464824999277205,30.004402400000004,54.46128919927638"
732160281,way,,-7502419,10,village,Коханово,30.005643153001362,54.46304766307869,"30.0067735,54.464824999277205,30.004402400000004,54.46128919927638"
732160281,way,,-70649,6,,Толочинский район,30.005643153001362,54.46304766307869,"30.0067735,54.464824999277205,30.004402400000004,54.46128919927638"
732160281,way,,-59506,4,,Витебская область,30.005643153001362,54.46304766307869,"30.0067735,54.464824999277205,30.004402400000004,54.46128919927638"
732160281,way,,-59065,2,,Беларусь,30.005643153001362,54.46304766307869,"30.0067735,54.464824999277205,30.004402400000004,54.46128919927638"
732547144,way,Первомайская средняя школа,-8082999,8,,Дубровенский сельский Совет,25.410548429894753,53.885449249855434,"25.412184299999996,53.88635969916708,25.4090595,53.8845273991668"
732547144,way,Первомайская средняя школа,-7519423,10,village,Первомайский,25.410548429894753,53.885449249855434,"25.412184299999996,53.88635969916708,25.4090595,53.8845273991668"
732547144,way,Первомайская средняя школа,-70747,6,,Лидский район,25.410548429894753,53.885449249855434,"25.412184299999996,53.88635969916708,25.4090595,53.8845273991668"
732547144,way,Первомайская средняя школа,-59275,4,,Гродненская область,25.410548429894753,53.885449249855434,"25.412184299999996,53.88635969916708,25.4090595,53.8845273991668"
732547144,way,Первомайская средняя школа,-59065,2,,Беларусь,25.410548429894753,53.885449249855434,"25.412184299999996,53.88635969916708,25.4090595,53.8845273991668"
732666276,way,СШ №61,-59252,9,,Первомайский район,27.65801992957703,53.93155015890488,"27.659623399999997,53.93282869917419,27.656342999999996,53.930517499173824"
732666276,way,СШ №61,-59195,4,city,Минск,27.65801992957703,53.93155015890488,"27.659623399999997,53.93282869917419,27.656342999999996,53.930517499173824"
732666276,way,СШ №61,-59065,2,,Беларусь,27.65801992957703,53.93155015890488,"27.659623399999997,53.93282869917419,27.656342999999996,53.930517499173824"
735180944,way,,-8067518,8,,Пролетарский сельский Совет,32.087464776869346,53.408738442918946,"32.0860219,53.40759399911115,32.0888221,53.40959259911132"
735180944,way,,-7585599,10,village,Муравилье,32.087464776869346,53.408738442918946,"32.0860219,53.40759399911115,32.0888221,53.40959259911132"
735180944,way,,-70604,6,,Костюковичский район,32.087464776869346,53.408738442918946,"32.0860219,53.40759399911115,32.0888221,53.40959259911132"
735180944,way,,-59162,4,,Могилёвская область,32.087464776869346,53.408738442918946,"32.0860219,53.40759399911115,32.0888221,53.40959259911132"
735180944,way,,-59065,2,,Беларусь,32.087464776869346,53.408738442918946,"32.0860219,53.40759399911115,32.0888221,53.40959259911132"
735180946,way,,-8067518,8,,Пролетарский сельский Совет,32.16460001329652,53.415267512525446,"32.1632963,53.41444319911173,32.1658874,53.416185699111864"
735180946,way,,-7585515,10,village,Шарейки,32.16460001329652,53.415267512525446,"32.1632963,53.41444319911173,32.1658874,53.416185699111864"
735180946,way,,-70604,6,,Костюковичский район,32.16460001329652,53.415267512525446,"32.1632963,53.41444319911173,32.1658874,53.416185699111864"
735180946,way,,-59162,4,,Могилёвская область,32.16460001329652,53.415267512525446,"32.1632963,53.41444319911173,32.1658874,53.416185699111864"
735180946,way,,-59065,2,,Беларусь,32.16460001329652,53.415267512525446,"32.1632963,53.41444319911173,32.1658874,53.416185699111864"
735210360,way,Средняя школа №3,-6722486,8,town,Щучин,24.727946350084135,53.59478915986636,"24.726477499999998,53.593935299129186,24.7292691,53.59568809912937"
735210360,way,Средняя школа №3,-70748,6,,Щучинский район,24.727946350084135,53.59478915986636,"24.726477499999998,53.593935299129186,24.7292691,53.59568809912937"
735210360,way,Средняя школа №3,-59275,4,,Гродненская область,24.727946350084135,53.59478915986636,"24.726477499999998,53.593935299129186,24.7292691,53.59568809912937"
735210360,way,Средняя школа №3,-59065,2,,Беларусь,24.727946350084135,53.59478915986636,"24.726477499999998,53.593935299129186,24.7292691,53.59568809912937"
735279625,way,Гимназия 3,-3629220,9,,Ленинский район,29.22596557677325,53.14272525781229,"29.226823900000003,53.14327389909355,29.2251466,53.14212159909352"
735279625,way,Гимназия 3,-167857,6,city,Бобруйск,29.22596557677325,53.14272525781229,"29.226823900000003,53.14327389909355,29.2251466,53.14212159909352"
735279625,way,Гимназия 3,-59162,4,,Могилёвская область,29.22596557677325,53.14272525781229,"29.226823900000003,53.14327389909355,29.2251466,53.14212159909352"
735279625,way,Гимназия 3,-59065,2,,Беларусь,29.22596557677325,53.14272525781229,"29.226823900000003,53.14327389909355,29.2251466,53.14212159909352"
735289903,way,,-8083030,8,,Межевский сельский Совет,30.31113673935028,54.621767132735734,"30.312631100000004,54.62243459931532,30.3096592,54.621080499314985"
735289903,way,,-7492541,10,village,Межево,30.31113673935028,54.621767132735734,"30.312631100000004,54.62243459931532,30.3096592,54.621080499314985"
735289903,way,,-70660,6,,Оршанский район,30.31113673935028,54.621767132735734,"30.312631100000004,54.62243459931532,30.3096592,54.621080499314985"
735289903,way,,-59506,4,,Витебская область,30.31113673935028,54.621767132735734,"30.312631100000004,54.62243459931532,30.3096592,54.621080499314985"
735289903,way,,-59065,2,,Беларусь,30.31113673935028,54.621767132735734,"30.312631100000004,54.62243459931532,30.3096592,54.621080499314985"
736518990,way,,-8067520,8,,Демидовичский сельский Совет,32.23139785130144,53.37522734095084,"32.2335327,53.375949299108555,32.2294074,53.37441959910844"
736518990,way,,-5161512,10,village,Тупичино,32.23139785130144,53.37522734095084,"32.2335327,53.375949299108555,32.2294074,53.37441959910844"
736518990,way,,-70604,6,,Костюковичский район,32.23139785130144,53.37522734095084,"32.2335327,53.375949299108555,32.2294074,53.37441959910844"
736518990,way,,-59162,4,,Могилёвская область,32.23139785130144,53.37522734095084,"32.2335327,53.375949299108555,32.2294074,53.37441959910844"
736518990,way,,-59065,2,,Беларусь,32.23139785130144,53.37522734095084,"32.2335327,53.375949299108555,32.2294074,53.37441959910844"
736596987,way,Радошковичская средняя школа,-6722709,8,town,Радошковичи,27.252899435502833,54.14955513028735,"27.2546124,54.150629099211564,27.251034399999998,54.14839529921117"
736596987,way,Радошковичская средняя школа,-70566,6,,Молодечненский район,27.252899435502833,54.14955513028735,"27.2546124,54.150629099211564,27.251034399999998,54.14839529921117"
736596987,way,Радошковичская средняя школа,-59752,4,,Минская область,27.252899435502833,54.14955513028735,"27.2546124,54.150629099211564,27.251034399999998,54.14839529921117"
736596987,way,Радошковичская средняя школа,-59065,2,,Беларусь,27.252899435502833,54.14955513028735,"27.2546124,54.150629099211564,27.251034399999998,54.14839529921117"
736610011,way,Школа,-6722709,8,town,Радошковичи,27.239334206904285,54.158900054694975,"27.2383797,54.158420199213026,27.2404799,54.15927579921319"
736610011,way,Школа,-70566,6,,Молодечненский район,27.239334206904285,54.158900054694975,"27.2383797,54.158420199213026,27.2404799,54.15927579921319"
736610011,way,Школа,-59752,4,,Минская область,27.239334206904285,54.158900054694975,"27.2383797,54.158420199213026,27.2404799,54.15927579921319"
736610011,way,Школа,-59065,2,,Беларусь,27.239334206904285,54.158900054694975,"27.2383797,54.158420199213026,27.2404799,54.15927579921319"
739055000,way,,-8025994,8,,Мотыкальский сельский Совет,23.45345495746687,52.2228524388036,"23.454506700000003,52.22350639910094,23.4525594,52.22213929910104"
739055000,way,,-7609299,10,village,Вельямовичи,23.45345495746687,52.2228524388036,"23.454506700000003,52.22350639910094,23.4525594,52.22213929910104"
739055000,way,,-59189,4,,Брестская область,23.45345495746687,52.2228524388036,"23.454506700000003,52.22350639910094,23.4525594,52.22213929910104"
739055000,way,,-59188,6,,Брестский район,23.45345495746687,52.2228524388036,"23.454506700000003,52.22350639910094,23.4525594,52.22213929910104"
739055000,way,,-59065,2,,Беларусь,23.45345495746687,52.2228524388036,"23.454506700000003,52.22350639910094,23.4525594,52.22213929910104"
739159357,way,,-8021161,8,,Заболотский сельский Совет,24.796674525899565,53.927212461389004,"24.7950508,53.926352499173184,24.798451999999997,53.92806569917344"
739159357,way,,-6871419,10,village,Заболоть,24.796674525899565,53.927212461389004,"24.7950508,53.926352499173184,24.798451999999997,53.92806569917344"
739159357,way,,-70737,6,,Вороновский район,24.796674525899565,53.927212461389004,"24.7950508,53.926352499173184,24.798451999999997,53.92806569917344"
739159357,way,,-59275,4,,Гродненская область,24.796674525899565,53.927212461389004,"24.7950508,53.926352499173184,24.798451999999997,53.92806569917344"
739159357,way,,-59065,2,,Беларусь,24.796674525899565,53.927212461389004,"24.7950508,53.926352499173184,24.798451999999997,53.92806569917344"
739790364,way,Новопольская средняя школа,-8144267,8,,Горанский сельский Совет,27.129975322255593,53.974985077929816,"27.130464599999996,53.97523549918095,27.1294567,53.97470759918085"
739790364,way,Новопольская средняя школа,-7549125,10,village,Новое Поле,27.129975322255593,53.974985077929816,"27.130464599999996,53.97523549918095,27.1294567,53.97470759918085"
739790364,way,Новопольская средняя школа,-59752,4,,Минская область,27.129975322255593,53.974985077929816,"27.130464599999996,53.97523549918095,27.1294567,53.97470759918085"
739790364,way,Новопольская средняя школа,-59190,6,,Минский район,27.129975322255593,53.974985077929816,"27.130464599999996,53.97523549918095,27.1294567,53.97470759918085"
739790364,way,Новопольская средняя школа,-59065,2,,Беларусь,27.129975322255593,53.974985077929816,"27.130464599999996,53.97523549918095,27.1294567,53.97470759918085"
744552044,way,,-8082998,8,,Круповский сельский Совет,25.199415513621997,53.92634858174306,"25.201821299999995,53.92775309917339,25.1970094,53.924960799172965"
744552044,way,,-6742817,10,village,Крупово,25.199415513621997,53.92634858174306,"25.201821299999995,53.92775309917339,25.1970094,53.924960799172965"
744552044,way,,-70747,6,,Лидский район,25.199415513621997,53.92634858174306,"25.201821299999995,53.92775309917339,25.1970094,53.924960799172965"
744552044,way,,-59275,4,,Гродненская область,25.199415513621997,53.92634858174306,"25.201821299999995,53.92775309917339,25.1970094,53.924960799172965"
744552044,way,,-59065,2,,Беларусь,25.199415513621997,53.92634858174306,"25.201821299999995,53.92775309917339,25.1970094,53.924960799172965"
744747810,way,"Каменская СШ, сад",-8014105,8,,Каменский сельский Совет,28.02649237610424,54.41725197200487,"28.0251414,54.416576399266205,28.0278772,54.41776569926649"
744747810,way,"Каменская СШ, сад",-7543216,10,village,Камено,28.02649237610424,54.41725197200487,"28.0251414,54.416576399266205,28.0278772,54.41776569926649"
744747810,way,"Каменская СШ, сад",-70542,6,,Логойский район,28.02649237610424,54.41725197200487,"28.0251414,54.416576399266205,28.0278772,54.41776569926649"
744747810,way,"Каменская СШ, сад",-59752,4,,Минская область,28.02649237610424,54.41725197200487,"28.0251414,54.416576399266205,28.0278772,54.41776569926649"
744747810,way,"Каменская СШ, сад",-59065,2,,Беларусь,28.02649237610424,54.41725197200487,"28.0251414,54.416576399266205,28.0278772,54.41776569926649"
744906272,way,Новосёлковская базовая школа,-8025356,8,,Квасовский сельский Совет,23.852551831643076,53.525823336023755,"23.8510639,53.52467239912191,23.854145399999997,53.52691309912214"
744906272,way,Новосёлковская базовая школа,-7511735,10,village,Новосёлки,23.852551831643076,53.525823336023755,"23.8510639,53.52467239912191,23.854145399999997,53.52691309912214"
744906272,way,Новосёлковская базовая школа,-59275,4,,Гродненская область,23.852551831643076,53.525823336023755,"23.8510639,53.52467239912191,23.854145399999997,53.52691309912214"
744906272,way,Новосёлковская базовая школа,-59273,6,,Гродненский район,23.852551831643076,53.525823336023755,"23.8510639,53.52467239912191,23.854145399999997,53.52691309912214"
744906272,way,Новосёлковская базовая школа,-59065,2,,Беларусь,23.852551831643076,53.525823336023755,"23.8510639,53.52467239912191,23.854145399999997,53.52691309912214"
746022653,way,,-7973415,8,,Верхнекривинский сельский Совет,29.609026453342594,54.98619273412777,"29.611072500000002,54.987242399416694,29.607344300000005,54.98515869941608"
746022653,way,,-7469390,10,hamlet,Рубеж,29.609026453342594,54.98619273412777,"29.611072500000002,54.987242399416694,29.607344300000005,54.98515869941608"
746022653,way,,-70668,6,,Бешенковичский район,29.609026453342594,54.98619273412777,"29.611072500000002,54.987242399416694,29.607344300000005,54.98515869941608"
746022653,way,,-59506,4,,Витебская область,29.609026453342594,54.98619273412777,"29.611072500000002,54.987242399416694,29.607344300000005,54.98515869941608"
746022653,way,,-59065,2,,Беларусь,29.609026453342594,54.98619273412777,"29.611072500000002,54.987242399416694,29.607344300000005,54.98515869941608"
749053334,way,Урицкая средняя школа,-8031158,8,,Урицкий сельский Совет,30.815607968662857,52.468251760470324,"30.813898400000003,52.467207299089175,30.8173209,52.46930209908909"
749053334,way,Урицкая средняя школа,-7442837,10,village,Урицкое,30.815607968662857,52.468251760470324,"30.813898400000003,52.467207299089175,30.8173209,52.46930209908909"
749053334,way,Урицкая средняя школа,-1469691,6,,Гомельский район,30.815607968662857,52.468251760470324,"30.813898400000003,52.467207299089175,30.8173209,52.46930209908909"
749053334,way,Урицкая средняя школа,-59161,4,,Гомельская область,30.815607968662857,52.468251760470324,"30.813898400000003,52.467207299089175,30.8173209,52.46930209908909"
749053334,way,Урицкая средняя школа,-59065,2,,Беларусь,30.815607968662857,52.468251760470324,"30.813898400000003,52.467207299089175,30.8173209,52.46930209908909"
749415892,way,Учебно-педагогический комплекс детский сад-средняя школа,-8144305,8,,Шершунский сельский Совет,27.359652054166688,54.1798421286482,"27.360908399999996,54.18039239921719,27.358317399999997,54.179263699216975"
749415892,way,Учебно-педагогический комплекс детский сад-средняя школа,-7549235,10,village,Шершуны,27.359652054166688,54.1798421286482,"27.360908399999996,54.18039239921719,27.358317399999997,54.179263699216975"
749415892,way,Учебно-педагогический комплекс детский сад-средняя школа,-59752,4,,Минская область,27.359652054166688,54.1798421286482,"27.360908399999996,54.18039239921719,27.358317399999997,54.179263699216975"
749415892,way,Учебно-педагогический комплекс детский сад-средняя школа,-59190,6,,Минский район,27.359652054166688,54.1798421286482,"27.360908399999996,54.18039239921719,27.358317399999997,54.179263699216975"
749415892,way,Учебно-педагогический комплекс детский сад-средняя школа,-59065,2,,Беларусь,27.359652054166688,54.1798421286482,"27.360908399999996,54.18039239921719,27.358317399999997,54.179263699216975"
751065253,way,Школа №11,-3626405,9,,Московский район,23.70158416502153,52.07103530626555,"23.7039471,52.072329999111545,23.699341299999997,52.069535399111764"
751065253,way,Школа №11,-72615,6,city,Брест,23.70158416502153,52.07103530626555,"23.7039471,52.072329999111545,23.699341299999997,52.069535399111764"
751065253,way,Школа №11,-59189,4,,Брестская область,23.70158416502153,52.07103530626555,"23.7039471,52.072329999111545,23.699341299999997,52.069535399111764"
751065253,way,Школа №11,-59065,2,,Беларусь,23.70158416502153,52.07103530626555,"23.7039471,52.072329999111545,23.699341299999997,52.069535399111764"
751565484,way,,-8144204,8,,Михановичский сельский Совет,27.695103667830395,53.740174689296786,"27.6963401,53.740893899146755,27.6938778,53.739437599146555"
751565484,way,,-7547079,10,village,Михановичи,27.695103667830395,53.740174689296786,"27.6963401,53.740893899146755,27.6938778,53.739437599146555"
751565484,way,,-59752,4,,Минская область,27.695103667830395,53.740174689296786,"27.6963401,53.740893899146755,27.6938778,53.739437599146555"
751565484,way,,-59190,6,,Минский район,27.695103667830395,53.740174689296786,"27.6963401,53.740893899146755,27.6938778,53.739437599146555"
751565484,way,,-59065,2,,Беларусь,27.695103667830395,53.740174689296786,"27.6963401,53.740893899146755,27.6938778,53.739437599146555"
753147310,way,,-8075977,8,,Ветринский сельский Совет,28.471962159712998,55.41657866815195,"28.469607499999995,55.41579909955847,28.474097499999996,55.417470799559055"
753147310,way,,-7496165,10,village,Жерносеки,28.471962159712998,55.41657866815195,"28.469607499999995,55.41579909955847,28.474097499999996,55.417470799559055"
753147310,way,,-70671,6,,Полоцкий район,28.471962159712998,55.41657866815195,"28.469607499999995,55.41579909955847,28.474097499999996,55.417470799559055"
753147310,way,,-59506,4,,Витебская область,28.471962159712998,55.41657866815195,"28.469607499999995,55.41579909955847,28.474097499999996,55.417470799559055"
753147310,way,,-59065,2,,Беларусь,28.471962159712998,55.41657866815195,"28.469607499999995,55.41579909955847,28.474097499999996,55.417470799559055"
755589675,way,"ГУО ""Средняя школа № 2 г.п. Кореличи""",-6722388,8,town,Кореличи,26.142545673736972,53.56226335155362,"26.141269599999998,53.56085819912563,26.1437342,53.56365469912591"
755589675,way,"ГУО ""Средняя школа № 2 г.п. Кореличи""",-70751,6,,Кореличский район,26.142545673736972,53.56226335155362,"26.141269599999998,53.56085819912563,26.1437342,53.56365469912591"
755589675,way,"ГУО ""Средняя школа № 2 г.п. Кореличи""",-59275,4,,Гродненская область,26.142545673736972,53.56226335155362,"26.141269599999998,53.56085819912563,26.1437342,53.56365469912591"
755589675,way,"ГУО ""Средняя школа № 2 г.п. Кореличи""",-59065,2,,Беларусь,26.142545673736972,53.56226335155362,"26.141269599999998,53.56085819912563,26.1437342,53.56365469912591"
755614596,way,,-8140450,8,,Рясненский сельский Совет,31.191031024234345,54.008029884875675,"31.192791799999995,54.009856699186656,31.1888543,54.00620299918603"
755614596,way,,-70618,6,,Дрибинский район,31.191031024234345,54.008029884875675,"31.192791799999995,54.009856699186656,31.1888543,54.00620299918603"
755614596,way,,-59162,4,,Могилёвская область,31.191031024234345,54.008029884875675,"31.192791799999995,54.009856699186656,31.1888543,54.00620299918603"
755614596,way,,-59065,2,,Беларусь,31.191031024234345,54.008029884875675,"31.192791799999995,54.009856699186656,31.1888543,54.00620299918603"
758198053,way,,-8028572,8,,Ореховский сельский Совет,23.95185371088359,51.64087369506356,"23.950428699999996,51.640443799154674,23.9533147,51.64129929915457"
758198053,way,,-71100,6,,Малоритский район,23.95185371088359,51.64087369506356,"23.950428699999996,51.640443799154674,23.9533147,51.64129929915457"
758198053,way,,-59189,4,,Брестская область,23.95185371088359,51.64087369506356,"23.950428699999996,51.640443799154674,23.9533147,51.64129929915457"
758198053,way,,-59065,2,,Беларусь,23.95185371088359,51.64087369506356,"23.950428699999996,51.640443799154674,23.9533147,51.64129929915457"
758446471,way,,-8028573,8,,Олтушский сельский Совет,23.96248402742049,51.68204800738742,"23.9646116,51.683132199149604,23.9601964,51.680802699149886"
758446471,way,,-7467211,10,village,Олтуш,23.96248402742049,51.68204800738742,"23.9646116,51.683132199149604,23.9601964,51.680802699149886"
758446471,way,,-71100,6,,Малоритский район,23.96248402742049,51.68204800738742,"23.9646116,51.683132199149604,23.9601964,51.680802699149886"
758446471,way,,-59189,4,,Брестская область,23.96248402742049,51.68204800738742,"23.9646116,51.683132199149604,23.9601964,51.680802699149886"
758446471,way,,-59065,2,,Беларусь,23.96248402742049,51.68204800738742,"23.9646116,51.683132199149604,23.9601964,51.680802699149886"
758448090,way,,-8028573,8,,Олтушский сельский Совет,23.96245122253236,51.68210200974513,"23.9603341,51.68086799914987,23.964523699999997,51.6832826991496"
758448090,way,,-7467211,10,village,Олтуш,23.96245122253236,51.68210200974513,"23.9603341,51.68086799914987,23.964523699999997,51.6832826991496"
758448090,way,,-71100,6,,Малоритский район,23.96245122253236,51.68210200974513,"23.9603341,51.68086799914987,23.964523699999997,51.6832826991496"
758448090,way,,-59189,4,,Брестская область,23.96245122253236,51.68210200974513,"23.9603341,51.68086799914987,23.964523699999997,51.6832826991496"
758448090,way,,-59065,2,,Беларусь,23.96245122253236,51.68210200974513,"23.9603341,51.68086799914987,23.964523699999997,51.6832826991496"
759042312,way,,-8028573,8,,Олтушский сельский Совет,23.838693661464198,51.755202660187635,"23.837521099999996,51.754505699141504,23.8399404,51.75579749914137"
